"measurement_value","base_date","year","month","day","day_of_week","is_holiday","base_time","hour","category_code","category_description","unit","nx","ny","admin_district_code","city","sub_address"
56.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
16.20,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.40,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
312.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
-3.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
4.60,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
74.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
15.70,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
-0.50,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
12.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
-2.80,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
3.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
70.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
24.60,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.30,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
184.00,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
4.40,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
4.40,2025-03-27,2025,3,27,Thursday,FALSE,"1400",14,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
55.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
18.60,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.10,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
290.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
-0.30,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
1.20,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
49.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
16.30,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.20,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
301.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
-1.80,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.70,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
58.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
18.30,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
1.20,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
326.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
-1.70,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
2.20,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
70.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
24.70,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
1.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
195.00,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
3.80,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
3.90,2025-03-27,2025,3,27,Thursday,FALSE,"1500",15,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
43.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
18.30,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
3.10,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
264.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.30,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
3.10,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
38.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
14.60,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
3.80,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
301.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
-2.20,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
4.40,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
45.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
18.40,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
1.50,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
333.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
-2.90,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
3.40,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
81.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
23.10,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.30,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
185.00,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
3.50,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
3.50,2025-03-27,2025,3,27,Thursday,FALSE,"1600",16,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
29.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
17.50,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
2.10,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
312.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
-1.80,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
2.80,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
40.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
12.40,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
5.10,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
299.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
-2.70,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
5.80,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
49.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
16.70,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
3.10,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
231.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
2.50,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
4.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
89.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
20.80,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
-1.50,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
33.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
-2.40,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
3.00,2025-03-27,2025,3,27,Thursday,FALSE,"1700",17,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
33.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
14.80,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
4.20,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
266.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.30,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
4.20,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
46.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
11.10,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
4.50,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
295.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
-2.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
5.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,WSD,WindSpeed,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",66,120,"4150034000",Icheon,Majang-myeon
40.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,REH,Humidity,%,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,RN1,"1HourRainfall",mm,66,120,"4150034000",Icheon,Majang-myeon
14.90,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,T1H,Temperature,Celsius,66,120,"4150034000",Icheon,Majang-myeon
4.20,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,UUU,WindSpeedEastWest,m/s,66,120,"4150034000",Icheon,Majang-myeon
253.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,VEC,WindDirection,deg,66,120,"4150034000",Icheon,Majang-myeon
1.30,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,VVV,WindSpeedSouthNorth,m/s,66,120,"4150034000",Icheon,Majang-myeon
4.40,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,WSD,WindSpeed,m/s,66,120,"4150034000",Icheon,Majang-myeon
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
94.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,REH,Humidity,%,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,RN1,"1HourRainfall",mm,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
19.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,T1H,Temperature,Celsius,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
-0.70,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,UUU,WindSpeedEastWest,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
11.00,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,VEC,WindDirection,deg,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
-3.90,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,VVV,WindSpeedSouthNorth,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
4.10,2025-03-27,2025,3,27,Thursday,FALSE,"1800",18,WSD,WindSpeed,m/s,86,86,"2771038000",Daegu,"Dalsung-gun, Guji-myeon"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
36.00,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,REH,Humidity,%,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,RN1,"1HourRainfall",mm,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
13.30,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,T1H,Temperature,Celsius,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
2.20,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,UUU,WindSpeedEastWest,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
285.00,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,VEC,WindDirection,deg,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
-0.50,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,VVV,WindSpeedSouthNorth,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
2.30,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,WSD,WindSpeed,m/s,63,125,"1171064600",Seoul,"Songpa-gu, Jangji-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,PTY,RainType,"0no1rain2rainSnow3snow5rainDrop6blowRainSnow7blowSnow",53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
58.00,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,REH,Humidity,%,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
0.00,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,RN1,"1HourRainfall",mm,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
9.30,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,T1H,Temperature,Celsius,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
6.00,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,UUU,WindSpeedEastWest,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
294.00,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,VEC,WindDirection,deg,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
-2.60,2025-03-27,2025,3,27,Thursday,FALSE,"1900",19,VVV,WindSpeedSouthNorth,m/s,53,124,"2811052000",Incheon,"Jung-gu, Yeonan-dong"
